common_id	label	type	code0	code1	code2	code3	name0	name1	name2	name3	type_label
26975	小水疱性皮疹	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 小水疱性皮疹
26976	再発舌癌	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 再発舌癌
26977	遠隔転移を伴う卵管癌	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 遠隔転移を伴う卵管癌
26978	卵巣嚢胞捻転	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 卵巣嚢胞捻転
26979	卵巣嚢胞破裂	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 卵巣嚢胞破裂
26980	眼球摘除	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 眼球摘除
26981	出産歴	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 出産歴
26982	社会心理学的補助療法	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 社会心理学的補助療法
26983	電気焼灼法	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 電気焼灼法
26984	ＣＳＦ蛋白増加	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 ＣＳＦ蛋白増加
26985	尿量増加	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 尿量増加
26986	先天性脂質代謝異常	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 先天性脂質代謝異常
26987	舌アミロイドーシス	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 舌アミロイドーシス
26988	マラリア	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 マラリア
26989	自己免疫性ニューロパチー	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 自己免疫性ニューロパチー
26990	蒼白	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 蒼白
26991	特発性血管浮腫	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 特発性血管浮腫
26992	ロゼオロウイルス検査陽性	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 ロゼオロウイルス検査陽性
26993	神経特異性エノラーゼ増加	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 神経特異性エノラーゼ増加
26994	血管穿刺部位感染	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 血管穿刺部位感染
26995	眼の上皮内癌	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 眼の上皮内癌
26996	頻脈誘発性心筋症	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 頻脈誘発性心筋症
26997	遺伝性有口赤血球症	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 遺伝性有口赤血球症
26998	関節内遊離体	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 関節内遊離体
26999	単純ヘルペス性外耳炎	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 単純ヘルペス性外耳炎
27000	心臓の良性新生物	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 心臓の良性新生物
27001	腎動静脈奇形	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 腎動静脈奇形
27002	低血糖性意識消失	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 低血糖性意識消失
27003	高インスリン症	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 高インスリン症
27004	栄養状態正常	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 栄養状態正常
27005	原発性骨髄線維症	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 原発性骨髄線維症
27006	血球数異常	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 血球数異常
27007	肝萎縮	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 肝萎縮
27008	独身生活	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 独身生活
27009	外傷性尿道狭窄	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 外傷性尿道狭窄
27010	体幹前屈症	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 体幹前屈症
27011	心電図再分極異常	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 心電図再分極異常
27012	血清セロトニン増加	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 血清セロトニン増加
27013	第２原発性悪性疾患	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 第２原発性悪性疾患
27014	Ｂ型肝炎コア抗原	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 Ｂ型肝炎コア抗原
27015	後天性フォンウィルブランド病	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 後天性フォンウィルブランド病
27016	骨関節障害	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 骨関節障害
27017	カルバモイルリン酸合成酵素欠損症	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 カルバモイルリン酸合成酵素欠損症
27018	コーニス症候群	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 コーニス症候群
27019	新生物進行	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 新生物進行
27020	非定型溶血性尿毒症症候群	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 非定型溶血性尿毒症症候群
27021	補体因子減少	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 補体因子減少
27022	アジュバント療法	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 アジュバント療法
27023	Ｃ－ｋｉｔ遺伝子変異	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 Ｃ－ｋｉｔ遺伝子変異
27024	乳腺浸潤性小葉癌	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 乳腺浸潤性小葉癌
27025	腫瘍穿孔	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 腫瘍穿孔
27026	脂漏	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 脂漏
27027	感覚統合機能障害	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 感覚統合機能障害
27028	血管線維腫	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 血管線維腫
27029	胸水症	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 胸水症
27030	リンパ節触知	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 リンパ節触知
27031	重複尿管	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 重複尿管
27032	腎回転異常	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 腎回転異常
27033	意識変動	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 意識変動
27034	男性性機能不全	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 男性性機能不全
27035	斑	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 斑
27036	製品投与の欠落の問題	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 製品投与の欠落の問題
27037	環状鉄芽球を伴う不応性貧血	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 環状鉄芽球を伴う不応性貧血
27038	松果体芽腫	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 松果体芽腫
27039	片麻痺性片頭痛	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 片麻痺性片頭痛
27040	前眼房障害	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 前眼房障害
27041	腟脱	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 腟脱
27042	咽頭狭窄	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 咽頭狭窄
27043	乳腺神経内分泌腫瘍	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 乳腺神経内分泌腫瘍
27044	血小板障害	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 血小板障害
27045	反回神経麻痺	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 反回神経麻痺
27046	ホルモン抑制療法	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 ホルモン抑制療法
27047	関節可動域低下	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 関節可動域低下
27048	線維柱帯切除	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 線維柱帯切除
27049	慢性白血病、寛解期	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 慢性白血病、寛解期
27050	頭蓋内胚細胞腫瘍	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 頭蓋内胚細胞腫瘍
27051	大腸菌性肺炎	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 大腸菌性肺炎
27052	胆管嚢胞	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 胆管嚢胞
27053	リンパ腫性乳頭状嚢胞腺腫	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 リンパ腫性乳頭状嚢胞腺腫
27054	尿道結石	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 尿道結石
27055	製品品質の問題	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 製品品質の問題
27056	肋骨切除	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 肋骨切除
27057	術後脊柱後弯症	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 術後脊柱後弯症
27058	脊髄感染	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 脊髄感染
27059	日本紅斑熱	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 日本紅斑熱
27060	口腔粘膜血腫	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 口腔粘膜血腫
27061	マックル・ウェルズ症候群	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 マックル・ウェルズ症候群
27062	腹腔液検査異常	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 腹腔液検査異常
27063	複合アレルギー	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 複合アレルギー
27064	脳表ヘモジデリン沈着症	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 脳表ヘモジデリン沈着症
27065	閉塞を伴う腹部ヘルニア	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 閉塞を伴う腹部ヘルニア
27066	葉状白斑	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 葉状白斑
27067	異所性灰白質	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 異所性灰白質
27068	心室不全	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 心室不全
27069	膀胱不快感	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 膀胱不快感
27070	前立腺腫瘤	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 前立腺腫瘤
27071	濾胞性甲状腺癌	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 濾胞性甲状腺癌
27072	ストーマ合併症	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 ストーマ合併症
27073	梅毒性眼感染	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 梅毒性眼感染
27074	ホジキン病第３期	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 ホジキン病第３期
27075	燃え尽き症候群	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 燃え尽き症候群
27076	色情妄想	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 色情妄想
27077	肉芽腫性肺臓炎	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 肉芽腫性肺臓炎
27078	細菌性腎炎	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 細菌性腎炎
27079	慢性皮膚エリテマトーデス	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 慢性皮膚エリテマトーデス
27080	外陰腟紅斑	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 外陰腟紅斑
27081	抗アセチルコリン受容体抗体陽性	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 抗アセチルコリン受容体抗体陽性
27082	心感染	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 心感染
27083	レンサ球菌性菌血症	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 レンサ球菌性菌血症
27084	眼部腫脹	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 眼部腫脹
27085	感染性瘻孔	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 感染性瘻孔
27086	アルカプトン尿症	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 アルカプトン尿症
27087	粘膜疹	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 粘膜疹
27088	骨出血	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 骨出血
27089	動脈壁肥厚	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 動脈壁肥厚
27090	消炎療法	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 消炎療法
27091	糖尿病性緑内障	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 糖尿病性緑内障
27092	神経精神症候群	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 神経精神症候群
27093	横紋筋腫	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 横紋筋腫
27094	気管切開部閉鎖	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 気管切開部閉鎖
27095	腰部くも膜下腔腹腔シャント	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 腰部くも膜下腔腹腔シャント
27096	点状角質融解症	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 点状角質融解症
27097	血管偽動脈瘤破裂	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 血管偽動脈瘤破裂
27098	Ｂ細胞性前リンパ球性白血病	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 Ｂ細胞性前リンパ球性白血病
27099	血液溢出	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 血液溢出
27100	気管手術	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 気管手術
27101	肺硬化	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 肺硬化
27102	ＰＦＡＰＡ症候群	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 ＰＦＡＰＡ症候群
27103	遠隔転移を伴う血管肉腫	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 遠隔転移を伴う血管肉腫
27104	手掌紅斑	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 手掌紅斑
27105	遂行機能障害	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 遂行機能障害
27106	腹部ヘルニア穿孔	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 腹部ヘルニア穿孔
27107	尿中ブドウ糖	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 尿中ブドウ糖
27108	臍帯頚部巻絡	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 臍帯頚部巻絡
27109	乳汁分泌障害	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 乳汁分泌障害
27110	プロゲステロン補充療法	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 プロゲステロン補充療法
27111	甲状腺手術	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 甲状腺手術
27112	靱帯炎	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 靱帯炎
27113	チャイルド・ピュー・ターコットスコア増加	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 チャイルド・ピュー・ターコットスコア増加
27114	口唇潰瘍	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 口唇潰瘍
27115	ウイルス性結膜炎	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 ウイルス性結膜炎
27116	四肢非対称	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 四肢非対称
27117	腸ヘルニア	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 腸ヘルニア
27118	転位歯	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 転位歯
27119	人による咬傷	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 人による咬傷
27120	口腔嚢胞	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 口腔嚢胞
27121	不器用	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 不器用
27122	皮膚病変切除	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 皮膚病変切除
27123	心室内伝導障害	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 心室内伝導障害
27124	ヘモグロビン増加	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 ヘモグロビン増加
27125	髄膜炎菌性髄膜炎	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 髄膜炎菌性髄膜炎
27126	結腸内視鏡検査異常	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 結腸内視鏡検査異常
27127	耳管開放	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 耳管開放
27128	リーシュマニア症	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 リーシュマニア症
27129	マリン・レンハルト症候群	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 マリン・レンハルト症候群
27130	門脈ガス血症	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 門脈ガス血症
27131	血性下痢	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 血性下痢
27132	粘膜壊死	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 粘膜壊死
27133	門脈血流減少	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 門脈血流減少
27134	赤血球破砕症候群	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 赤血球破砕症候群
27135	頭蓋内圧亢進の減圧	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 頭蓋内圧亢進の減圧
27136	過体重	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 過体重
27137	血中免疫グロブリンＭ増加	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 血中免疫グロブリンＭ増加
27138	膵嚢胞腺癌	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 膵嚢胞腺癌
27139	卵巣顆粒膜細胞腫	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 卵巣顆粒膜細胞腫
27140	椎間板圧迫	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 椎間板圧迫
27141	欠乏性貧血	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 欠乏性貧血
27142	糖尿病性脂質異常症	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 糖尿病性脂質異常症
27143	ウイルス性脊髄炎	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 ウイルス性脊髄炎
27144	骨移植	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 骨移植
27145	硬化性骨炎	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 硬化性骨炎
27146	シュードモナス検査陽性	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 シュードモナス検査陽性
27147	ストーマ閉鎖	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 ストーマ閉鎖
27148	クームス試験陽性	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 クームス試験陽性
27149	スティックラー症候群	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 スティックラー症候群
27150	乳管内増殖性病変	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 乳管内増殖性病変
27151	臨床検査異常	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 臨床検査異常
27152	声帯ポリープ切除	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 声帯ポリープ切除
27153	外陰血腫	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 外陰血腫
27154	透析低血圧	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 透析低血圧
27155	新生児尿路感染症	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 新生児尿路感染症
27156	耳管炎	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 耳管炎
27157	乾性壊疽	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 乾性壊疽
27158	胃脱出	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 胃脱出
27159	製品溶解性の異常	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 製品溶解性の異常
27160	良性脾腫瘍	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 良性脾腫瘍
27161	骨髄浸潤	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 骨髄浸潤
27162	呼吸性アルカローシス	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 呼吸性アルカローシス
27163	リステリア性敗血症	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 リステリア性敗血症
27164	心電図ＱＴ短縮	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 心電図ＱＴ短縮
27165	よう	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 よう
27166	骨挫傷	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 骨挫傷
27167	角膜出血	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 角膜出血
27168	眼内血腫	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 眼内血腫
27169	腸管閉鎖	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 腸管閉鎖
27170	ドライラング症候群	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 ドライラング症候群
27171	眼挫傷	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 眼挫傷
27172	虹彩脱出	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 虹彩脱出
27173	左房肥大	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 左房肥大
27174	声帯障害	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 声帯障害
27175	失読	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 失読
27176	劇症型溶血性レンサ球菌感染症	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 劇症型溶血性レンサ球菌感染症
27177	会陰瘻	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 会陰瘻
27178	前房狭隅角	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 前房狭隅角
27179	膵腎症候群	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 膵腎症候群
27180	アスパラギン酸アミノトランスフェラーゼ異常	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 アスパラギン酸アミノトランスフェラーゼ異常
27181	放射線角膜損傷	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 放射線角膜損傷
27182	血中リン異常	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 血中リン異常
27183	舌嚢胞	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 舌嚢胞
27184	フソバクテリウム感染	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 フソバクテリウム感染
27185	医療機器物理的性状の問題	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 医療機器物理的性状の問題
27186	帯状疱疹性髄膜炎	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 帯状疱疹性髄膜炎
27187	バート・ホッグ・デュベ症候群	hist	nan	nan	nan	nan	nan	nan	nan	nan	【hist】 バート・ホッグ・デュベ症候群
